有点像我坤哥了,6.97800,1712839080
AI动画吧，用拍摄的视频，AI创作的,1.15400,1712838726
发型都打变了,21.43700,1712838131
讲道理这三下伤害真不低,11.53400,1712837773
简单粗暴才是普通人该学的，太极要高天赋,19.09400,1712837730
好多套路都是出来的。,0.46500,1712837623
这个是真厉害，女生能做俯卧撑已经很强了，还单手,7.01600,1712851058
《一丢丢》,143.09400,1712811999
太实在了哥们,301.31400,1712808945
看着胳膊这么细，咋这么猛,101.96400,1712756292
这种不是锻炼，速度一定要快，不然很容易力竭,44.05200,1712805805
禅院真希,169.53500,1712770144
《柔弱》,166.97200,1712768363
女侠,171.59000,1712741685
人家都不需要折半 女宝太棒了,111.34900,1712840648
还戴着口罩,112.15900,1712803962
卧槽  这是人？这速度,77.98900,1712746201
……此时此刻，请诸位观瞻仙人,64.10300,1712813201
这个像兵哥哥诶,315.72300,1712808564
这个我没忍住,268.12800,1712808001
发达了，发达了,136.03900,1712799146
我敲好强,70.47600,1712776249
《柔弱》,122.41900,1712762100
我去，太猛了,189.21800,1712758426
手握拳头俯卧撑,34.41100,1712758422
帕梅拉女孩,83.53900,1712756094
美少女战士,96.16800,1712756032
这肯定是经常锻炼的，不然没锻炼的也就10个,181.77600,1712753269
关键做得很标准,89.11200,1712744711
她陷入深深的怀疑了,274.08400,1712741704
哈哈，看个乐就行，都是剧情,104.12100,1712860272
钢铁筋肉凛,125.64300,1713012215
@高攀爱健身,237.55900,1713012065
这个看着好像能做不少,316.98900,1713011962
女生做上几个算身体可以,277.87700,1713011930
这是体育生吧？,81.05800,1713011924
这男的手长，有点吃亏,300.13900,1713011763
啊？,77.05300,1713011590
旁观的男的还有脸笑出声的，哈哈,269.35900,1713011580
太低了，起来费力,32.01900,1713011372
一拳把我嘴打歪的那种柔弱,124.22600,1713011305
剧本杀,192.19600,1713011256
细狗,46.63100,1713011216
台平了,283.02400,1713010745
真.柔弱,184.61500,1713010611
我单手能25个,183.02600,1713010471
这速度挺正常的呀，你们是任坤吗？这很牛吗？,85.09900,1713009864
好厉害！,97.33900,1713009839
？？？？？,119.40700,1713009825
我巅峰53个，没计时,186.12100,1713009817
宽臂的话会难一些啊,252.79100,1713009801
不是这人，开局用拳做后面用宽距，6,44.63900,1713009781
真牛,182.56700,1713009772
还带着口罩！,115.51000,1713009769
←啊对对对，难度不一样，反正就是不能承认人家强,84.77500,1713009747
这么细的手臂为什么这么强！……,92.06600,1713009688
牛啊,172.27000,1713009654
五十多个俯卧撑加上11个单手 wtf,179.45300,1713009381
男梁,9.12700,1713009377
等等1分钟50个，我好像真的可以,14.05900,1713009338
多少？,120.29900,1713009303
这么猛？！而且很标准,91.64000,1713009198
单手我都不行离谱,21.26900,1713009128
圭南真多,223.89500,1713009058
？？？,163.80700,1713008349
阿,143.65900,1713008284
卧槽！！,169.61900,1713008163
男的 看手,65.33900,1713007970
托啊,147.37900,1713007654
难道这活的体力越轻越好做？,237.35400,1713007299
身材蛮好的,119.25900,1713007214
有胸肌就是不一样（doge ）,114.75100,1713007204
我哥等你来西安,17.17900,1713007108
好强,119.81900,1713007061
这个跟体重有关系的，体重轻肯定是要容易的,225.93500,1713007023
柔弱,167.86700,1713006904
这个才是我,271.09500,1713006761
赞,179.64500,1713006703
我是尖叫坤,78.89900,1713006676
做1万是100万（doge）,149.13100,1713006562
明天手能酸死,181.57900,1713006543
練體繰應該都可以，臂力不強是拉不了單槓的,20.81700,1713006531
刚刚做完那么多，还能做单手,167.25900,1713006521
不可能80多,121.53900,1713006460
这个太低了,56.69900,1713006391
这也太难了,28.17900,1713006357
好厉害好厉害啊啊啊啊,101.46000,1713006112
玉奶奶的孙女,169.63900,1713006003
我草,73.39900,1713005957
哈哈哈哈哈哈哈,270.51100,1713005737
快去请曾曾过来,3.13900,1713005709
不是900么,238.87300,1713005647
砸场子了,170.99100,1713005635
两分钟顶我一个月工资,194.54200,1713005597
3200？,184.21700,1713005570
我滴妈,150.80900,1713005529
帅！,84.93900,1713005335
作弊是吧？哥们胸肌有这么发达？,73.29700,1713005097
拳头着地，什么鬼？,34.33900,1713005097
卧槽比秒数快,81.82500,1713004999
6,79.78100,1713004974
有优势啊。。。压力大,79.18900,1713004521
正是在下,273.96100,1713004248
没有是不可能的,124.48200,1713004173
女中豪杰啊,139.96500,1713003361
甚至带口罩,213.21900,1713003276
……还有多少debuff,188.75900,1713003220
那平时不给钱嘛,274.93900,1713003054
太厉害了，一下赚3k,193.89900,1713002963
左边小哥哥嘴合不上了,171.35400,1713002939
弱女子,170.15900,1713002924
我承认有一瞬间我以为是加速了视频,83.17900,1713002813
绝对节目效果哈哈哈,174.13800,1713002525
一个月的工资到账了！！,176.44800,1713002500
这么一看  刚刚的女生能50太牛啦,327.33900,1713002487
血亏,183.44300,1713002464
好家伙,165.85900,1713002314
姐你特种兵吧,81.55900,1713002287
剧本吧,190.58400,1713002183
正片结束,182.33000,1713002019
金刚大力士,189.75800,1713001923
感觉是男的啊,112.41900,1713001822
女生有优势啊,70.77700,1713001712
王奶奶的孙女，看出来了,129.97900,1713001701
甚至主动加难度,39.59100,1713001607
我天生神力啊，不会武功,150.54600,1713001249
胸肌加成,95.29900,1713001221
节目效果,153.47900,1713001022
优势在大,74.33900,1713000913
有点大,103.12600,1713000897
我200斤体重单手35个感兴还行,20.61400,1713000831
华哥:有你这句话，我下次得换地方了 ,192.23800,1713000595
?????,87.73900,1713000458
好猛,82.97900,1713000407
《一丢丢啊》,167.13900,1713000085
这女孩绝对专业！,174.93900,1712999848
女生有优势啊！,71.96500,1712999771
这钱我拿的一点儿都不眼红。,172.16000,1712999702
日本人,76.54800,1712999634
下面的垫子小了点，手在这位置不好使力,32.30200,1712999410
她行程不仅比男生短，比很多女生都短不少,127.77900,1712999370
这不是拖，谁信啊,147.17600,1712999117
哇哇哇,65.60800,1712998931
我单手撑都撑不起来,168.60100,1712998903
无敌了,166.56100,1712998871
还这么快,88.80100,1712998791
牛逼啊！,86.92100,1712998782
这个胸有点突出不算,80.57900,1712998743
慢比快更难，这么快世纪上有点取巧,87.40200,1712998518
《柔弱》,124.56400,1712998389
我靠，还戴着口罩，呼吸不方便，都能这么猛。,82.23100,1712998233
姐姐，我可以,155.65300,1712998171
腰木妖？,81.04900,1712998078
哈哈哈哈哈,191.43500,1712998008
不是900？,235.89600,1712997775
这个比前几个标准,292.03800,1712997759
up好像我们级长啊,18.36400,1712997749
好有料啊,163.48300,1712997323
？,143.43800,1712997256
平时不练,174.30500,1712996912
锻炼八年……这样子。那个女生没锻炼……一样？,240.30200,1712996908
柔弱,148.48500,1712996869
我信你个鬼,124.32600,1712996842
卧槽,94.60200,1712996801
《柔弱》,145.34200,1712996616
？,52.41900,1712996465
单手双脚分越开越简单,171.31900,1712996152
额,45.97900,1712996037
我滴妈，好强,76.52100,1712995987
？？？？？,123.28700,1712995967
难度一样好吧 一个三头发力一个胸部发力,85.46100,1712995965
女的这不是天然优势,75.20600,1712995921
女中豪侠,173.45400,1712995543
噗,124.13400,1712995478
？ 我200斤也不至于只能做10个啊,52.24200,1712995462
一个都这么难哪来的勇气挑战,270.09800,1712995256
牛逼啊,178.69900,1712995232
恐怖如斯,176.70300,1712994411
这么柔弱啊！,178.37200,1712994332
女汉子,77.52600,1712993713
拖,102.39300,1712993640
？你来真的啊,82.68600,1712993597
体重越轻越简单，45kg男生轻松上百,125.35000,1712993594
这不是托我都有点不信,172.52800,1712993533
千棘？,88.91800,1712993514
不练谁信啊,122.96600,1712993121
太菜了,43.31900,1712993086
比卖还赚,194.02400,1712993082
？,73.52100,1712992831
那个男的笑得很大声,270.99600,1712992810
演员无疑！,168.30500,1712992774
哇,167.06000,1712992691
真厉害woc,125.34000,1712992638
可以拧开头盖骨的柔弱,126.82600,1712992618
这个标准可是很难的,28.56400,1712992550
单手能做～没练过,174.03900,1712991931
江苏淮安请求一战,1.88300,1712991884
！,73.33200,1712991854
单手是真的牛,22.26000,1712991757
？,124.17600,1712991632
看这手就知道平时不做运动,37.21600,1712991596
吃饭了再来，让主播吃不上饭。,194.73200,1712991362
纯力量型选手。胳膊这么细。,169.83200,1712991327
666666666,116.61200,1712991233
666666666666,78.04100,1712991190
这毯子和我家的同款。,22.22300,1712991187
平平无奇？,346.26600,1712991126
没练过是你的谎言,142.57500,1712990536
《柔弱》,169.73900,1712990256
哈哈,223.20200,1712990160
哈哈哈,124.36500,1712990090
我信你个…,126.89900,1712989791
好厉害的妹子！！！,176.45600,1712989650
“柔弱”,144.86500,1712989496
好强,79.92600,1712989411
他不是刚做完？还有力气？,164.89900,1712989083
不会是一伙的吧？有这可能,197.05000,1712988586
伏地挺身魔,79.09900,1712988454
平时不练我信你个鬼！！！,124.42700,1712988111
《柔弱》,178.71400,1712988043
不是，肯定练过啊这 上手这么熟练,121.65700,1712987977
啊？,72.31900,1712987908
前边的    30个俯卧撑就是你的极限了，这就是纯标准俯卧撑，一点都不难好吧，不知道就不要插话了，好吧？,292.35200,1712987738
柔弱？,142.53000,1712987652
卧槽牛啊,81.73000,1712987585
廋的人比较好做，我瘦的时候也随便做，体重上来了就。。。,98.83400,1712987090
写不起请的演员吧？？？太强了。。。,169.44800,1712987086
我的天,182.95300,1712986759
女性有优势doge,71.54700,1712986477
女性做这个犯规啊,35.89900,1712985825
80多斤肌肉这么猛吗？,119.97900,1712985817
太小了哈哈哈哈,288.22500,1712985674
舞蹈生日常,67.06500,1712985527
这就明显是段子了,125.64200,1712985471
《柔弱》,169.53900,1712985016
柔弱,126.42600,1712984729
剧本托吧,146.31700,1712984548
读高中的时候，轻轻松松上百，那时候踢球输了，都是200个处罚的,342.54100,1712984266
甚至没摘口罩,87.87100,1712984142
帮男同胞争光啊,208.77000,1712983741
再加500,144.20100,1712983665
还有谁说女生柔弱的,123.30200,1712983637
阴盛阳衰,73.80200,1712983573
报告她作弊,95.75000,1712983553
天天来发财了,192.53900,1712983539
剧本？,150.42800,1712983329
说实话，那玩意有点优势,73.14500,1712983177
我超，不休息的吗,140.49900,1712982853
没练过不可能,152.90100,1712982659
自愧不如,112.23500,1712982619
哈哈哈,271.29800,1712982586
甚至还戴着口罩,111.38900,1712982337
牛,77.03700,1712982335
哈哈哈哈哈,54.76500,1712982308
哇,164.43400,1712982005
好标准,91.17500,1712981929
这么弱？？？,45.92700,1712981878
这身材真不错,101.57900,1712981858
这个是标准，前面有好几个都是打宽手的,307.85900,1712981840
就因为从来没有试过才不行,283.68700,1712981807
这个是正常的,278.48200,1712981796
这才是正常没练过的,269.33000,1712981783
其实速度快，没有慢慢做累,81.38300,1712981589
太拉了,51.09000,1712981544
呸呸呸呸死死死死活活活活,113.23500,1712981183
呸呸呸呸呸死死死死死活活活活活,112.55500,1712981178
你这有点虚啊,47.93900,1712981110
呸呸呸呸死死死死活活活活活,65.48500,1712980922
呸呸呸呸呸唉唉唉唉唉死死死死死活活活活,65.48500,1712980917
这样做累,293.87600,1712980831
他6个我就十个了,45.34800,1712980813
我一个大男生看不下去了。。。。,172.27600,1712980700
uzi,197.77400,1712980584
这种好事怎么没被我遇到呢,269.34500,1712980226
妹妹这么腻害的吗,72.87800,1712980053
可以啊,74.42800,1712979963
太柔弱了,181.97900,1712979686
演员，真女的一个做不了,14.42000,1712979104
额-_-,88.78200,1712978761
